Localidade,Endereco,M2,Preco,R$/M2,Latitude,Longitude,Tipo,Quarto,Banheiro,Vaga
"Casa para comprar com 200 m², 3 quartos, 5 banheiros, 4 vagas em Itoupava Norte, Blumenau",Rua Francisco Margarida,200.0,1299000.0,6495.0,-26.8933973,-49.0699449,Casa,3,5,4
"Apartamento para comprar com 57 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Norte, Blumenau",Rua Dois de Setembro,57.0,438000.0,7684.210526315789,-26.8762026,-49.0874096,Apartamento,2,2,1
"Apartamento para comprar com 94 m², 2 quartos, 2 banheiros, 1 vaga em Victor Konder, Blumenau",Rua Heinrich Hosang,94.0,490000.0,5212.765957446809,-26.9105521,-49.0800114,Apartamento,2,2,1
"Casa para comprar com 278 m², 4 quartos, 3 banheiros, 4 vagas em Centro, Blumenau",Rua Vitória,278.0,2580000.0,9280.575539568345,-26.9192411,-49.0755157,Casa,4,3,4
"Casa para comprar com 241 m², 5 quartos, 3 banheiros, 2 vagas em Tribess, Blumenau",Rua Graciliano Ramos,241.0,850000.0,3526.9709543568465,-26.8790408,-49.0564756,Casa,5,3,2
"Casa para comprar com 220 m², 4 quartos, 4 banheiros, 1 vaga em Vorstadt, Blumenau",Rua Piçarras,220.0,890000.0,4045.4545454545455,-26.9097023,-49.0327332,Casa,4,4,1
"Casa para comprar com 150 m², 3 quartos, 1 banheiro, 3 vagas em Vorstadt, Blumenau",Rua São Bento,150.0,850000.0,5666.666666666667,-26.904498,-49.0431357,Casa,3,1,3
"Casa para comprar com 284 m², 3 quartos, 3 banheiros, 4 vagas em Garcia, Blumenau",Rua Ernesto Lindner,284.0,980000.0,3450.7042253521126,-26.955773,-49.0700483,Casa,3,3,4
"Casa para comprar com 137 m², 3 quartos, 2 banheiros, 2 vagas em Água Verde, Blumenau",Rua Romão Manoel Patrício,137.0,550000.0,4014.598540145985,-26.9107017,-49.1076447,Casa,3,2,2
"Lote/Terreno para comprar com 300 m² em Vorstadt, Blumenau",,300.0,600000.0,2000.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 360 m² em Centro, Blumenau",,360.0,1000000.0,2777.777777777778,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1634 m² em Ribeirão Fresco, Blumenau",,1634.0,700000.0,428.3965728274174,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 167 m², 3 quartos, 2 banheiros, 6 vagas em Salto do Norte, Blumenau",,167.0,1100000.0,6586.826347305389,-27.0797576,-48.9100801,Casa,3,2,6
"Casa para comprar com 150 m², 2 quartos, 3 banheiros, 1 vaga em Itoupava Norte, Blumenau",,150.0,1272000.0,8480.0,-27.0797576,-48.9100801,Casa,2,3,1
"Lote/Terreno para comprar com 1021 m² em Velha Central, Blumenau",,1021.0,850000.0,832.5171400587659,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 380 m² em Velha Central, Blumenau",,380.0,302000.0,794.7368421052631,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 300 m² em Fortaleza Alta, Blumenau",,300.0,310000.0,1033.3333333333333,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Fazenda/Sítio/Chácara para comprar com 512 m², 3 quartos, 2 banheiros, 2 vagas em Vila Itoupava, Blumenau",,512.0,2400000.0,4687.5,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,3,2,2
"Apartamento para comprar com 215 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",,215.0,1090000.0,5069.767441860465,-27.0797576,-48.9100801,Apartamento,2,3,2
"Apartamento para comprar com 27 m², 1 quarto, 1 banheiro, 1 vaga em Garcia, Blumenau",Rua Araxá,27.0,293188.0,10858.814814814816,-26.9298615,-49.0534863,Apartamento,1,1,1
"Apartamento para comprar com 40 m², 1 quarto, 1 banheiro, 1 vaga em Victor Konder, Blumenau",Rua São Paulo,40.0,350000.0,8750.0,-26.895011,-49.0806485,Apartamento,1,1,1
"Apartamento para comprar com 32 m², 1 quarto, 1 banheiro, 1 vaga em Velha, Blumenau",Rua Doutor Artur Balsini,32.0,350000.0,10937.5,-26.9166561,-49.0866102,Apartamento,1,1,1
"Apartamento para comprar com 87 m², 3 quartos, 2 banheiros, 1 vaga em Valparaiso, Blumenau",,87.0,360000.0,4137.931034482759,-27.0797576,-48.9100801,Apartamento,3,2,1
"Apartamento para comprar com 36 m², 1 quarto, 1 banheiro, 1 vaga em Itoupava Seca, Blumenau",,36.0,353785.0,9827.361111111111,-27.0797576,-48.9100801,Apartamento,1,1,1
"Casa de condomínio para comprar com 430 m², 5 quartos, 7 banheiros, 4 vagas em Itoupava Central, Blumenau",Rua Flamboyant,430.0,2400000.0,5581.395348837209,-26.8287011,-49.0860452,Casa,5,7,4
"Apartamento para comprar com 340 m², 3 quartos, 4 banheiros, 2 vagas em Centro, Blumenau",,340.0,2786697.0,8196.167647058823,-27.0797576,-48.9100801,Apartamento,3,4,2
"Casa para comprar com 268 m², 3 quartos, 3 banheiros, 2 vagas em Itoupavazinha, Blumenau",,268.0,1000000.0,3731.3432835820895,-27.0797576,-48.9100801,Casa,3,3,2
"Casa para comprar com 261 m², 4 quartos, 4 banheiros, 3 vagas em Garcia, Blumenau",,261.0,2100000.0,8045.977011494253,-27.0797576,-48.9100801,Casa,4,4,3
"Apartamento para comprar com 49 m², 1 quarto, 2 banheiros, 1 vaga em Itoupava Seca, Blumenau",Rua Engenheiro Paul Werner,49.0,491000.0,10020.408163265309,-26.8964007,-49.0822563,Apartamento,1,2,1
"Apartamento para comprar com 83 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Norte, Blumenau",,83.0,430000.0,5180.722891566265,-27.0797576,-48.9100801,Apartamento,2,2,1
"Lote/Terreno para comprar com 382 m² em Itoupava Seca, Blumenau",,382.0,450000.0,1178.0104712041884,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 110 m², 3 quartos, 2 banheiros, 1 vaga em Escola Agrícola, Blumenau",,110.0,1800000.0,16363.636363636364,-27.0797576,-48.9100801,Casa,3,2,1
"Lote/Terreno para comprar com 976 m² em Escola Agrícola, Blumenau",,976.0,910000.0,932.3770491803278,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 165 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Seca, Blumenau",,165.0,850000.0,5151.515151515152,-27.0797576,-48.9100801,Apartamento,2,3,2
"Lote/Terreno para comprar com 750 m² em Victor Konder, Blumenau",,750.0,532000.0,709.3333333333334,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 1 vaga em Fortaleza, Blumenau",,70.0,490000.0,7000.0,-27.0797576,-48.9100801,Apartamento,3,2,1
"Casa para comprar com 400 m², 2 quartos, 6 banheiros em Centro, Blumenau",,400.0,2500000.0,6250.0,-27.0797576,-48.9100801,Casa,2,6,0
"Casa para comprar com 326 m², 4 quartos, 6 banheiros, 3 vagas em Água Verde, Blumenau",,326.0,2450000.0,7515.337423312883,-27.0797576,-48.9100801,Casa,4,6,3
"Casa para comprar com 19831 m², 5 quartos, 5 banheiros, 5 vagas em Velha, Blumenau",,19831.0,1200000.0,60.51132065957339,-27.0797576,-48.9100801,Casa,5,5,5
"Sobrado para comprar com 151 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",,151.0,770000.0,5099.337748344371,-27.0797576,-48.9100801,Sobrado,3,2,2
"Apartamento para comprar com 81 m², 2 quartos, 1 banheiro, 1 vaga em Vila Nova, Blumenau",,81.0,450000.0,5555.555555555556,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 12 m², 1 quarto, 1 banheiro, 2 vagas em Itoupavazinha, Blumenau",Rua Frederico Jensen,12.0,400000.0,33333.333333333336,-26.8605047,-49.0872704,Casa,1,1,2
"Casa para comprar com 480 m², 4 quartos, 3 banheiros, 4 vagas em Progresso, Blumenau",Rua Ângelo Moreto,480.0,650000.0,1354.1666666666667,-26.9884529,-49.0869834,Casa,4,3,4
"Sala/Conjunto para comprar com 40 m², 1 banheiro em Itoupava Central, Blumenau",,40.0,410000.0,10250.0,-27.0797576,-48.9100801,Sala/Conjunto,0,1,0
"Apartamento para comprar com 71 m², 2 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",Rua Theodoro Holtrup,71.0,580000.0,8169.014084507042,-26.9067095,-49.0857812,Apartamento,2,2,1
"Lote/Terreno para comprar com 17301 m² em Itoupava Seca, Blumenau",,17301.0,1350000.0,78.03017166637767,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 520 m², 5 quartos, 4 banheiros, 6 vagas em Velha, Blumenau",,520.0,2660000.0,5115.384615384615,-27.0797576,-48.9100801,Casa,5,4,6
"Lote/Terreno para comprar com 2641 m² em Garcia, Blumenau",,2641.0,1200000.0,454.37334343051873,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 396 m², 2 vagas em Ponta Aguda, Blumenau",,396.0,400000.0,1010.10101010101,-27.0797576,-48.9100801,Lote/Terreno,0,0,2
"Lote/Terreno para comprar com 33 m² em Centro, Blumenau",,33.0,8480000.0,256969.69696969696,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Cobertura para comprar com 214 m², 3 quartos, 2 banheiros, 2 vagas em Jardim Blumenau, Blumenau",,214.0,1790000.0,8364.485981308411,-27.0797576,-48.9100801,Cobertura,3,2,2
"Casa para comprar com 195 m², 3 quartos, 3 banheiros, 2 vagas em Velha Central, Blumenau",,195.0,990000.0,5076.923076923077,-27.0797576,-48.9100801,Casa,3,3,2
"Casa para comprar com 290 m², 4 quartos, 3 banheiros, 6 vagas em Passo Manso, Blumenau",,290.0,1400000.0,4827.586206896552,-27.0797576,-48.9100801,Casa,4,3,6
"Casa para comprar com 99 m², 3 quartos, 3 banheiros, 1 vaga em Passo Manso, Blumenau",,99.0,580000.0,5858.585858585859,-27.0797576,-48.9100801,Casa,3,3,1
"Casa para comprar com 372 m², 3 quartos, 2 banheiros, 3 vagas em Vila Itoupava, Blumenau",,372.0,1180000.0,3172.043010752688,-27.0797576,-48.9100801,Casa,3,2,3
"Lote/Terreno para comprar com 1980 m² em Garcia, Blumenau",,1980.0,2300000.0,1161.6161616161617,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 2197 m² em Água Verde, Blumenau",,2197.0,2100000.0,955.8488848429675,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1135 m² em Progresso, Blumenau",,1135.0,510000.0,449.33920704845815,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 141 m², 3 quartos, 2 banheiros, 2 vagas em Victor Konder, Blumenau",Rua Victor Konder,141.0,980000.0,6950.354609929078,-26.9096961,-49.074207,Apartamento,3,2,2
"Apartamento para comprar com 70 m², 2 quartos, 2 banheiros, 1 vaga em Velha, Blumenau",Rua dos Caçadores,70.0,439000.0,6271.428571428572,-26.9151761,-49.1146688,Apartamento,2,2,1
"Casa para comprar com 215 m², 3 quartos, 4 banheiros, 3 vagas em Velha, Blumenau",Rua Arthur Schreiber,215.0,790000.0,3674.4186046511622,-26.9176552,-49.1135254,Casa,3,4,3
"Casa para comprar com 145 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Araras,145.0,770000.0,5310.344827586207,-26.9239004,-49.0916836,Casa,3,3,2
"Apartamento para comprar com 76 m², 2 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",Rua 25 de Agosto,76.0,530000.0,6973.684210526316,-26.87425,-49.0732344,Apartamento,2,2,2
"Apartamento para comprar com 162 m², 3 quartos, 2 banheiros, 2 vagas em Jardim Blumenau, Blumenau",Rua Pastor Stutzer,162.0,1200000.0,7407.407407407408,-26.9299376,-49.0636704,Apartamento,3,2,2
"Apartamento para comprar com 64 m², 1 quarto, 1 banheiro em Vila Nova, Blumenau",Rua Antônio Cândido de Figueiredo,64.0,390000.0,6093.75,-26.9067339,-49.0892295,Apartamento,1,1,0
"Apartamento para comprar com 90 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Seca, Blumenau",Rua São Paulo,90.0,700000.0,7777.777777777777,-26.895011,-49.0806485,Apartamento,2,3,2
"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas em Escola Agrícola, Blumenau",Rua Mário Jansen,150.0,780000.0,5200.0,-26.9013928,-49.1022018,Casa,3,2,2
"Apartamento para comprar com 89 m², 3 quartos, 2 banheiros, 2 vagas em Vila Nova, Blumenau",Rua Frei Gabriel Zimmer,89.0,520000.0,5842.696629213483,-26.9021443,-49.0857489,Apartamento,3,2,2
"Apartamento para comprar com 161 m², 3 quartos, 2 banheiros em Victor Konder, Blumenau",Rua Tocantins,161.0,920000.0,5714.285714285715,-26.9126031,-49.0702384,Apartamento,3,2,0
"Casa para comprar com 185 m², 3 quartos, 2 banheiros, 2 vagas em Água Verde, Blumenau",,185.0,1400000.0,7567.567567567567,-27.0797576,-48.9100801,Casa,3,2,2
"Lote/Terreno para comprar com 48916 m² em Vila Itoupava, Blumenau",Rua Doutor Pedro Zimmermann,48916.0,6000000.0,122.65925259628752,-26.859167,-49.0860416,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 359 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,359.0,371000.0,1033.4261838440111,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Apartamento para comprar com 117 m², 3 quartos, 4 banheiros, 2 vagas em Victor Konder, Blumenau",Rua Timbó,117.0,1580000.0,13504.273504273504,-26.909156,-49.0756143,Apartamento,3,4,2
"Apartamento para comprar com 86 m², 2 quartos, 2 banheiros, 1 vaga em Ponta Aguda, Blumenau",Rua Lima,86.0,570000.0,6627.906976744186,-26.9073869,-49.0670789,Apartamento,2,2,1
"Casa para comprar com 404-405 m², 5 quartos, 3 banheiros, 4 vagas em Jardim Blumenau, Blumenau",Rua Christina Blumenau,405.0,2300000.0,5679.0123456790125,-26.9304113,-49.0665808,Casa,5,3,4
"Apartamento para comprar com 31 m², 1 quarto, 1 banheiro, 1 vaga em Itoupava Seca, Blumenau",Rua Teresópolis,31.0,299975.0,9676.612903225809,-26.9038298,-49.0804466,Apartamento,1,1,1
"Sala/Conjunto para comprar com 43 m², 1 banheiro, 1 vaga em Garcia, Blumenau",Rua Prefeito Frederico Busch Júnior,43.0,350000.0,8139.53488372093,-26.9288382,-49.0563716,Sala/Conjunto,0,1,1
"Cobertura para comprar com 219 m², 2 quartos, 3 banheiros, 2 vagas em Garcia, Blumenau",Rua Carl Heinz Buechler,219.0,900000.0,4109.58904109589,-26.9376841,-49.0644193,Cobertura,2,3,2
"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 1 vaga em Água Verde, Blumenau",,70.0,480000.0,6857.142857142857,-27.0797576,-48.9100801,Apartamento,3,2,1
"Apartamento para comprar com 111 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Gustavo Richard,111.0,739000.0,6657.657657657658,-26.9134702,-49.1023637,Apartamento,3,3,2
"Apartamento para comprar com 79 m², 2 quartos, 2 banheiros em Garcia, Blumenau",Rua Soroptimistas,79.0,420000.0,5316.455696202532,-26.9378004,-49.0665872,Apartamento,2,2,0
"Sala/Conjunto para comprar com 44 m², 1 banheiro, 2 vagas em Centro, Blumenau",,44.0,340000.0,7727.272727272727,-27.0797576,-48.9100801,Sala/Conjunto,0,1,2
"Lote/Terreno para comprar com 304 m² em Vila Nova, Blumenau",,304.0,636000.0,2092.1052631578946,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 703 m² em Água Verde, Blumenau",,703.0,1000000.0,1422.475106685633,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1057 m² em Itoupava Central, Blumenau",,1057.0,480000.0,454.1154210028382,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 101-110 m², 3 quartos, 1 banheiro, 1 vaga em Jardim Blumenau, Blumenau",Rua Coronel Vidal Ramos,110.0,600000.0,5454.545454545455,-26.9257877,-49.0629944,Apartamento,3,1,1
"Lote/Terreno para comprar com 395 m² em Velha, Blumenau",Rua Princeza Izabel,395.0,680000.0,1721.518987341772,,,Lote/Terreno,0,0,0
"Sala/Conjunto para comprar com 45 m², 1 banheiro em Garcia, Blumenau",Rua Armando Odebrecht,45.0,350000.0,7777.777777777777,-26.9281693,-49.0560468,Sala/Conjunto,0,1,0
"Cobertura para comprar com 66 m², 1 quarto, 2 banheiros, 2 vagas em Itoupava Seca, Blumenau",Rua Udo Wachholz,66.0,450000.0,6818.181818181818,-26.8951547,-49.0897062,Cobertura,1,2,2
"Casa para comprar com 135 m², 2 quartos, 1 banheiro, 1 vaga em Valparaiso, Blumenau",Rua Antônio Hank,135.0,360000.0,2666.6666666666665,-26.9550015,-49.0835385,Casa,2,1,1
"Apartamento para comprar com 43 m², 1 quarto, 1 banheiro, 1 vaga em Centro, Blumenau",Rua Rodeio,43.0,350000.0,8139.53488372093,-26.9125458,-49.0791175,Apartamento,1,1,1
"Lote/Terreno para comprar com 260 m² em Itoupava Norte, Blumenau",Rua Primeiro de Maio,260.0,615000.0,2365.3846153846152,-26.8881088,-49.0769869,Lote/Terreno,0,0,0
"Casa de condomínio para comprar com 283 m², 3 quartos, 4 banheiros, 4 vagas em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,283.0,2579000.0,9113.074204946995,-26.9067767,-49.024969,Casa,3,4,4
"Fazenda/Sítio/Chácara para comprar com 100 m², 3 quartos, 1 banheiro, 2 vagas em Ribeirão Fresco, Blumenau",Rua Henrique Ave Lallemant,100.0,700000.0,7000.0,-26.9274392,-49.0389315,Fazenda/Sítio/Chácara,3,1,2
"Apartamento para comprar com 205 m², 3 quartos, 3 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Rua Lauro Mueller,205.0,1500000.0,7317.073170731707,-26.9291311,-49.063395,Apartamento,3,3,3
"Casa para comprar com 136 m², 3 quartos, 2 banheiros, 2 vagas em Velha Central, Blumenau",,136.0,850000.0,6250.0,-27.0797576,-48.9100801,Casa,3,2,2
"Casa para comprar com 250 m², 4 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",,250.0,2490000.0,9960.0,-27.0797576,-48.9100801,Casa,4,3,2
"Casa para comprar com 1000 m², 9 quartos, 4 banheiros, 4 vagas em Itoupava Seca, Blumenau",,1000.0,3200000.0,3200.0,-27.0797576,-48.9100801,Casa,9,4,4
"Casa para comprar com 240 m², 5 quartos, 3 banheiros, 3 vagas em Itoupavazinha, Blumenau",,240.0,850000.0,3541.6666666666665,-27.0797576,-48.9100801,Casa,5,3,3
"Apartamento para comprar com 146 m², 3 quartos, 1 banheiro, 2 vagas em Vila Nova, Blumenau",,146.0,1390000.0,9520.54794520548,-27.0797576,-48.9100801,Apartamento,3,1,2
"Casa para comprar com 315 m², 3 quartos, 4 banheiros, 2 vagas em Do Salto, Blumenau",,315.0,1187000.0,3768.253968253968,-27.0797576,-48.9100801,Casa,3,4,2
"Apartamento para comprar com 61 m², 2 quartos, 1 banheiro, 1 vaga em Fidélis, Blumenau",,61.0,506858.0,8309.147540983606,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 90 m², 3 quartos, 3 banheiros, 2 vagas em Água Verde, Blumenau",,90.0,689000.0,7655.555555555556,-27.0797576,-48.9100801,Casa,3,3,2
"Lote/Terreno para comprar com 814 m² em Centro, Blumenau",Rua Nova Friburgo,814.0,610000.0,749.3857493857494,-26.9173919,-49.0776057,Lote/Terreno,0,0,0
"Cobertura para comprar com 245 m², 3 quartos, 4 banheiros, 2 vagas em Jardim Blumenau, Blumenau",Alameda Rio Branco,245.0,1750000.0,7142.857142857143,-26.9277733,-49.0619066,Cobertura,3,4,2
"Fazenda/Sítio/Chácara para comprar com 11660446 m², 3 quartos, 2 banheiros, 2 vagas em Vila Itoupava, Blumenau",,11660446.0,1590000.0,0.1363584205955758,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,3,2,2
"Casa para comprar com 172 m², 4 quartos, 3 banheiros, 3 vagas em Velha Central, Blumenau",Rua Girassol,172.0,750000.0,4360.46511627907,-26.9364352,-49.1392752,Casa,4,3,3
"Casa para comprar com 105 m², 3 quartos, 1 banheiro, 1 vaga em Velha Central, Blumenau",Rua Emília Zucco,105.0,680000.0,6476.190476190476,-26.9286402,-49.1235276,Casa,3,1,1
"Apartamento para comprar com 104 m², 3 quartos, 2 banheiros, 2 vagas em Ribeirão Fresco, Blumenau",Rua Moacyr Nieger Segurado,104.0,620000.0,5961.538461538462,-26.925514,-49.0427681,Apartamento,3,2,2
"Casa para comprar com 138 m², 3 quartos, 2 banheiros, 2 vagas em Badenfurt, Blumenau",Rua Heinrich Hemmer,138.0,1200000.0,8695.652173913044,-26.8821839,-49.1225205,Casa,3,2,2
"Casa para comprar com 349 m², 3 quartos, 2 banheiros, 5 vagas em Itoupava Norte, Blumenau",Rua Almirante Armin Zimmermann,349.0,1600000.0,4584.5272206303725,-26.8772837,-49.0845569,Casa,3,2,5
"Lote/Terreno para comprar com 12 m² em Do Salto, Blumenau",Rua Doutor Percy João de Borba,12.0,270000.0,22500.0,-26.8849574,-49.0929363,Lote/Terreno,0,0,0
"Casa para comprar com 188 m², 3 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",Rua Doutor Edgar Barreto,188.0,790000.0,4202.127659574468,-26.8733082,-49.0805162,Casa,3,3,2
"Casa para comprar com 104 m², 3 quartos, 3 banheiros, 2 vagas em Água Verde, Blumenau",Rua Sabiá,104.0,600000.0,5769.2307692307695,-26.9117663,-49.1085248,Casa,3,3,2
"Casa para comprar com 365 m², 3 quartos, 3 banheiros, 2 vagas em Bom Retiro, Blumenau",Rua Richard Holetz,365.0,1850000.0,5068.493150684932,-26.9248773,-49.0694736,Casa,3,3,2
"Lote/Terreno para comprar com 167 m², 2 vagas em Garcia, Blumenau",,167.0,1100000.0,6586.826347305389,-27.0797576,-48.9100801,Lote/Terreno,0,0,2
"Lote/Terreno para comprar com 12 m² em Itoupava Central, Blumenau",Rua Rudolfo Walter,12.0,195000.0,16250.0,-26.8085709,-49.0999448,Lote/Terreno,0,0,0
"Apartamento para comprar com 30 m², 1 quarto, 1 banheiro, 1 vaga em Garcia, Blumenau",Rua Murici,30.0,320000.0,10666.666666666666,-26.9289058,-49.0555107,Apartamento,1,1,1
"Sala/Conjunto para comprar com 550 m², 4 quartos, 2 banheiros em Vorstadt, Blumenau",,550.0,1850000.0,3363.6363636363635,-27.0797576,-48.9100801,Sala/Conjunto,4,2,0
"Apartamento para comprar com 125 m², 3 quartos, 3 banheiros, 2 vagas em Jardim Blumenau, Blumenau",Rua Coronel Vidal Ramos,125.0,1100000.0,8800.0,-26.9257877,-49.0629944,Apartamento,3,3,2
"Apartamento para comprar com 26 m², 1 quarto, 1 banheiro em Centro, Blumenau",Rua Comandante Joãozinho Haeger,26.0,350000.0,13461.53846153846,-26.9148622,-49.0717219,Apartamento,1,1,0
"Casa para comprar com 95 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",,95.0,439000.0,4621.052631578948,-27.0797576,-48.9100801,Casa,2,3,2
